time,open,high,low,close,volume
2025-01-14T02:00:00Z,157.45,157.73,157.45,157.69,0.0
2025-01-14T03:00:00Z,157.67,157.75,157.53,157.56,0.0
2025-01-14T04:00:00Z,157.56,157.59,157.46001,157.49001,0.0
2025-01-14T05:00:00Z,157.49001,157.72,157.38,157.58,0.0
2025-01-14T06:00:00Z,157.58,157.7,157.46001,157.48,0.0
2025-01-14T07:00:00Z,157.48,157.56,157.3,157.52,0.0
2025-01-14T08:00:00Z,157.52,157.73,157.39,157.7,0.0
2025-01-14T09:00:00Z,157.7,158.029999,157.69,157.92,0.0
2025-01-14T10:00:00Z,157.94,157.98,157.83,157.83,0.0
2025-01-14T11:00:00Z,157.83,157.96001,157.83,157.94,0.0
2025-01-14T12:00:00Z,157.94,158.13,157.84,157.88,0.0
2025-01-14T13:00:00Z,157.86,157.92999,157.42,157.77,0.0
2025-01-14T14:00:00Z,157.78,157.92,157.63,157.8,0.0
2025-01-14T15:00:00Z,157.81,158.14999,157.75,157.97,0.0
2025-01-14T16:00:00Z,157.97,158.080002,157.83,157.95,0.0
2025-01-14T17:00:00Z,157.95,158.2,157.91,158.13,0.0
2025-01-14T18:00:00Z,158.13,158.14,157.98,158.0099945,0.0
2025-01-14T19:00:00Z,158.0099945,158.070007,157.91,157.94,0.0
2025-01-14T20:00:00Z,157.94,157.99001,157.87,157.98,0.0
2025-01-14T21:00:00Z,157.98,158.020004,157.92999,157.95,0.0
2025-01-14T22:00:00Z,157.92999,158.070007,157.92999,157.96001,0.0
2025-01-14T23:00:00Z,157.95,158.070007,157.92,158.050003,0.0
2025-01-15T00:00:00Z,158.059998,158.080002,157.89999,157.98,0.0
2025-01-15T01:00:00Z,157.98,158.039993,157.83,157.89999,0.0
2025-01-15T02:00:00Z,157.89999,157.98,157.88,157.95,0.0
2025-01-15T03:00:00Z,157.95,157.95,157.85001,157.89,0.0
2025-01-15T04:00:00Z,157.88,157.94,157.59,157.64,0.0
2025-01-15T05:00:00Z,157.61,157.61,157.2,157.32001,0.0
2025-01-15T06:00:00Z,157.32001,157.44,157.28999,157.35001,0.0
2025-01-15T07:00:00Z,157.34,157.34,156.84,156.88,0.0
2025-01-15T08:00:00Z,156.88,157.21001,156.72,157.11,0.0
2025-01-15T09:00:00Z,157.11,157.13,156.71001,156.87,0.0
2025-01-15T10:00:00Z,156.87,156.92999,156.75,156.78999,0.0
2025-01-15T11:00:00Z,156.78999,157.059998,156.72,157.020004,0.0
2025-01-15T12:00:00Z,157.029999,157.050003,156.86,156.98,0.0
2025-01-15T13:00:00Z,156.98,157.089996,156.25,156.39999,0.0
2025-01-15T14:00:00Z,156.39,156.46001,155.94,156.28999,0.0
2025-01-15T15:00:00Z,156.28999,156.53,156.080002,156.28999,0.0
2025-01-15T16:00:00Z,156.28999,156.74001,156.28999,156.60001,0.0
2025-01-15T17:00:00Z,156.60001,156.61,156.48,156.55,0.0
2025-01-15T18:00:00Z,156.55,156.57001,156.41,156.5,0.0
2025-01-15T19:00:00Z,156.5,156.57001,156.42999,156.47,0.0
2025-01-15T20:00:00Z,156.46001,156.50999,156.41,156.48,0.0
2025-01-15T21:00:00Z,156.44,156.56,156.44,156.47,0.0
2025-01-15T22:00:00Z,156.46001,156.46001,156.32001,156.39,0.0
2025-01-15T23:00:00Z,156.37,156.39999,156.22,156.22,0.0
2025-01-16T00:00:00Z,156.22,156.53,156.17,156.19,0.0
2025-01-16T01:00:00Z,156.17999,156.17999,155.48,155.56,0.0
2025-01-16T02:00:00Z,155.55,155.78,155.21001,155.74001,0.0
2025-01-16T03:00:00Z,155.73,155.86,155.71001,155.78,0.0
2025-01-16T04:00:00Z,155.78,155.97,155.61,155.95,0.0
2025-01-16T05:00:00Z,155.95,156.12,155.95,156.11,0.0
2025-01-16T06:00:00Z,156.12,156.31,156.029999,156.10001,0.0
2025-01-16T07:00:00Z,156.10001,156.23,156.029999,156.19,0.0
2025-01-16T08:00:00Z,156.17999,156.24001,155.86,155.89999,0.0
2025-01-16T09:00:00Z,155.89999,155.94,155.61,155.69,0.0
2025-01-16T10:00:00Z,155.69,155.77,155.63,155.67,0.0
2025-01-16T11:00:00Z,155.67,155.88,155.64999,155.78,0.0
2025-01-16T12:00:00Z,155.78,156.2,155.78,156.11,0.0
2025-01-16T13:00:00Z,156.11,156.36,155.85001,155.89999,0.0
2025-01-16T14:00:00Z,155.91,156.17,155.89999,156.13,0.0
2025-01-16T15:00:00Z,156.12,156.2,155.39,155.42999,0.0
2025-01-16T16:00:00Z,155.42999,155.55,155.11,155.44,0.0
